source,target,sim_value
통근통학인구,가구당월평균가계지출,0.44851273
통근통학인구,순자본스톡,0.3573843
통근통학인구,적립금액,0.34798217
통근통학인구,근로여건만족도,0.41618454
통근통학인구,외국인수,0.31118587
통근통학인구,투입물량,0.38442132
기업체수,종사자규모,0.3925999
기업체수,통근통학인구,0.3056717
기업체수,어가인구,0.49211544
기업체수,기혼여성인구,0.4411424
기업체수,월평균가계수지,0.49955538
기업체수,어업종사가구원,0.5320796
기업체수,평균시간,0.35954776
기업체수,행위자평균시간,0.4496427
기업체수,어가수,0.360057
기업체수,연간판매액,0.39203197
기업체수,가구당월평균가계수지,0.43710136
기업체수,재등록자,0.36068055
기업체수,종사상지위,0.43901432
기업체수,매출액규모,0.4461249
기업체수,유형고정자산,0.37918004
기업체수,가구당가계수지,0.30731606
기업체수,부채잔액,0.41571853
기업체수,어업종사자수,0.52408624
기업체수,고령자인구,0.36476567
기업체수,사회보험가입률,0.46273783
기업체수,임가인구,0.53221214
기업체수,기성액,0.48774558
기업체수,자본금규모,0.32333103
기업체수,취업여부,0.41169664
기업체수,종사기간,0.42776853
기업체수,사업장면적,0.41410598
기업체수,경제활동상태,0.3434122
기업체수,농업종사가구원,0.45888
기업체수,경력단절여성인구,0.3202392
기업체수,마을수,0.36477685
기업체수,어업종사기간,0.4531266
기업체수,귀화허가자,0.50396216
기업체수,가계재무건전성,0.5413755
기업체수,성별어가인구,0.3477507
기업체수,출하및연말재고액,0.5330796
기업체수,임업종사가구원,0.4376811
기업체수,연간급여액,0.43030703
기업체수,주거전용가구,0.36421567
기업체수,부인수,0.33212012
기업체수,1인취업가구,0.41777563
기업체수,수목수,0.34651792
기업체수,총조사가구,0.3915919
기업체수,월평균가계지출,0.4778142
기업체수,상대표준오차,0.4888142
기업체수,취업시간,0.4075445
기업체수,거주가구수,0.47336742
기업체수,사육비,0.338137
기업체수,재혼신혼부부,0.43420824
기업체수,운수비용,0.37912053
기업체수,EBS교재비,0.40623656
기업체수,보유농가,0.47116667
기업체수,생산자본스톡,0.37595353
기업체수,학생이외인구,0.3167455
기업체수,직종별연간급여액,0.32238397
기업체수,출생아부모,0.44408688
기업체수,논벼수확농가,0.5647262
기업체수,법인수,0.35151216
기업체수,연금가입자,0.36364076
기업체수,장비대수,0.3558209
기업체수,기혼여자,0.36947116
기업체수,주요생산비,0.4698112
기업체수,고령자거주가구,0.49277815
기업체수,건물연면적규모,0.3879437
기업체수,양식장면적,0.49842113
기업체수,산업세분류,0.5161933
기업체수,신용부채비율,0.4588053
기업체수,신용부채,0.50268227
기업체수,가구당월평균가계지출,0.41133854
기업체수,순자본스톡,0.43693185
기업체수,적립금액,0.37461388
기업체수,근로여건만족도,0.5184153
기업체수,외국인수,0.35833022
기업체수,투입물량,0.4333071
취업인구,인구,0.35422823
취업인구,사업체수,0.5556626
취업인구,취업자,0.49345878
취업인구,종사자수,0.57304406
취업인구,가구주,0.50038904
취업인구,일반가구,0.45367318
취업인구,가구원수,0.4676487
취업인구,소득,0.33227167
취업인구,고령자,0.34296396
취업인구,1인가구,0.37236512
취업인구,경제활동인구,0.53124714
취업인구,농가인구,0.5265127
취업인구,산업,0.34729454
취업인구,가구원,0.38648272
취업인구,임금근로자,0.54734737
취업인구,재배면적,0.3606976
취업인구,부가가치,0.34254485
취업인구,비경제활동인구,0.44966447
취업인구,종사자,0.39299417
취업인구,급여액,0.32140645
취업인구,저축액,0.38682958
취업인구,가구수,0.47114262
취업인구,실업자,0.3143425
취업인구,제조업,0.365208
취업인구,혼인상태,0.4656877
취업인구,주요지표,0.40480757
취업인구,연간소득,0.44213662
취업인구,유업자,0.43033674
취업인구,생산액,0.45707852
취업인구,종업원수,0.37033975
취업인구,영업비용,0.39708596
취업인구,출생아수,0.4995851
취업인구,교육정도,0.33702853
취업인구,총자산,0.30730775
취업인구,기업수,0.37647563
취업인구,수입액,0.43137154
취업인구,비임금근로자,0.42817757
취업인구,의료서비스,0.30745885
취업인구,경력단절여성,0.35284418
취업인구,근로여건,0.3819939
취업인구,아동인구,0.5026915
취업인구,사망자수,0.35001543
취업인구,경력단절여성인구,0.3000421
취업인구,점포수,0.30365273
취업인구,주택수,0.52377325
취업인구,월평균소득,0.5019286
취업인구,호텔업,0.33039495
취업인구,여성인구,0.65320075
취업인구,출하액,0.5151519
취업인구,계약액,0.33423594
취업인구,가구소득,0.5138996
취업인구,기업규모,0.35395488
취업인구,판매액,0.31723732
취업인구,경지면적,0.5300753
취업인구,임금수준,0.47398382
취업인구,취업자수,0.615197
취업인구,자산현황,0.35139892
취업인구,근속기간,0.36211565
취업인구,실업률,0.3822243
취업인구,농가부채,0.3925014
취업인구,보유대수,0.38613987
취업인구,고용률,0.46956208
취업인구,연금수급자,0.44967642
취업인구,구성비,0.44687107
취업인구,유연근무제,0.32519644
고령자,가구,0.3131331
고령자,취업자,0.37792513
고령자,가구주,0.40572327
고령자,일자리,0.37499073
고령자,일반가구,0.31750357
고령자,가구원수,0.3850421
고령자,취업인구,0.34296396
고령자,1인가구,0.44714528
고령자,경제활동인구,0.42036113
고령자,농가인구,0.31100383
고령자,가구원,0.36801434
고령자,임금근로자,0.36210626
고령자,비경제활동인구,0.36535
고령자,종사자,0.33181056
고령자,혼인상태,0.32837433
고령자,고령자인구,0.39883295
고령자,비임금근로자,0.34180275
고령자,의료서비스,0.36077556
고령자,경력단절여성,0.44321397
고령자,근로여건,0.33233833
고령자,아동인구,0.31455803
고령자,경력단절여성인구,0.3693025
고령자,월평균소득,0.40917733
고령자,장애인,0.47985533
고령자,여성인구,0.3899091
고령자,가구소득,0.3321163
고령자,임금수준,0.34795067
고령자,취업자수,0.3088212
고령자,고용률,0.31438184
고령자,기혼자,0.30783108
고령자,연금수급자,0.357482
고령자,구성비,0.31327346
학생,소득,0.30146208
학생,가구원,0.31463414
학생,외국인,0.31930348
학생,이민자,0.3076447
학생,자녀,0.35081637
학생,연령,0.37711698
학생,직업,0.31031126
학생,유학생,0.4707864
학생,취업,0.30736673
학생,여자,0.34731555
학생,가구소득,0.3368524
학생,기업,0.31227276
학생,부모,0.37565014
학생,가족,0.36906418
학생,남자,0.34306324
학생,창업,0.3283686
학생,청소년,0.37253112
학생,기혼자,0.3074991
1인가구,인구,0.32290816
1인가구,가구,0.396025
1인가구,사업체수,0.3813982
1인가구,취업자,0.36177912
1인가구,종사자수,0.35073763
1인가구,가구주,0.42363557
1인가구,일자리,0.37494156
1인가구,사업체,0.3062348
1인가구,일반가구,0.4679951
1인가구,가구원수,0.44443366
1인가구,소득,0.30207807
1인가구,취업인구,0.37236512
1인가구,고령자,0.44714528
1인가구,경제활동인구,0.40218022
1인가구,농가인구,0.4301606
1인가구,주택,0.33072937
1인가구,가구원,0.36566815
1인가구,임금근로자,0.39891
1인가구,이민자,0.34071085
1인가구,신혼부부,0.48941854
1인가구,비경제활동인구,0.3597259
1인가구,저축액,0.39963332
1인가구,가구수,0.43329787
1인가구,실업자,0.32296586
1인가구,혼인상태,0.30916885
1인가구,연간소득,0.37308732
1인가구,고령자인구,0.30269265
1인가구,출생아수,0.33330852
1인가구,단독주택,0.30790094
1인가구,맞벌이가구,0.32753408
1인가구,비임금근로자,0.3328619
1인가구,경력단절여성,0.38177603
1인가구,아동인구,0.35036924
1인가구,주택수,0.30901027
1인가구,월평균소득,0.41244262
1인가구,여성인구,0.3889781
1인가구,가구소득,0.407153
1인가구,경지면적,0.33045197
1인가구,취업자수,0.41555429
1인가구,자산현황,0.32451376
1인가구,농가부채,0.34355745
1인가구,고용률,0.38100386
1인가구,기혼자,0.3098943
1인가구,연금수급자,0.3125251
